id,created,title,content,tags,product,topic,firefoxversion,releaseweek,day
1217116,1525965174,I am going to hard reset my windows laptop soon. But I need to keep the tabs I have open on Firefox. Is there a way to do that or am I going to lose all my tabs,"<p>Is there a way to not lose all my firefox tabs if I have to do a computer factory reset?
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,2
1217118,1525966136,Change New Tab Page to the old one,"<p>For the older Versions of Quantum just switching those to false worked:
browser.newtabpage.activity-stream.aboutHome.enabled or browser.newtabpage.activity-stream.enabled 
</p><p>But in the new Version 60 this doesn't work anymore. I just want the old New Tab page.
</p>",firefox-600;customize;desktop;windows-10;,firefox,customize,60,1,2
1217119,1525966228,Problem Clicking to Add eMail Address in GoogleDoc Sharing Dialog,"<p>In GoogleDoc Sharing Dialog; Adding invitees , 
1) after typing the first character of email address,  dropdown pop up 
</p><pre>      [TOP pic in the attachment file]
</pre>
<p>2) click on the select item would not get the eMail address, but an x 
</p><pre>      [ BTM pic in the attachment file]
</pre>
<p>3) Now I type in the whole eMail addresses;
</p>",firefox-600;desktop;tips;windows-10;,firefox,tips,60,1,2
1217121,1525967827,Firefox address bar or search engine is broken on 62.0a1 Windows\Linux,"<p>After last Nigltly update (on 2018-05-08) Firefox search/adress bar is full broken. This has these behaviours:
1. Settings -&gt; search. Happen nothing. It's not load Search settings page.
2. Search/adress bar if I need search something in browser opinion I cant press ""enter"". If I enter valid url (http:// or https:// starts) its can go to site after enter.
3. I already delete my profile and create new - problem still exist.
4. On work (Win10x64) I don't use ANY extensions problem still exist.
5. Home I use OpenSuse Thumbleewed (kernel 4.16 KDE 5 x86_64) problem still exist (firefox download and install not from repos).
</p><p>In other cases it works fine.
</p>",desktop;fix-problems;windows-10;nightly;620a1;,firefox,fix-problems,60,1,2
1217122,1525968249,I updated to 6.0 yesterday and now Firefox is extremely slow to load and once loaded is very slow,"<p>Since I updated to Firefox 60.0  (Quantum) yesterday Firefox is extremely slow to load. Once loaded, its speed is highly diminished.
The recommendation is to refresh Firefox to its factory setting. But it loses extensions, which makes it a pretty lousy solution. I do not know where I got the extensions from, but I am using them all.
</p><p>I have Windows 10. The Microsoft Edge browser loads very quickly.
</p><p>Firefox is so slow it is unusable.
</p>",firefox-600;desktop;fix-problems;windows-10;bug1460636;,firefox,fix-problems,60,1,2
1217123,1525968317,"Pictures won't load when opening an embedded link in  a ""new tab"" (msn)","<p>When I right click on a (MSN) link to open an embedded link in a  ""new tab"" the photo/video portion briefly flashes and then goes away to a blank area where the photo/video should be. I'm running XP/SP3 with 52.8 Firefox and Adobe flash NPAPI 29.0.0.171
</p>",firefox-520;other;desktop;windows-xp;,firefox,other,60,1,2
1217125,1525968591,crashes out of the blue when other web tabs are opened.,"<p>I cannot find the FF version Mozilla has auto updated. It behaves unstable with win 8.1 when multiple tabs are opened. This is my only chance of contact as any other method, the blighter crashes. I get very fed up when the only way is refresh firfox when this happens as I loose one heck information when it give no time to save.
</p>",firefox-600;desktop;fix-problems;windows-8;,firefox,fix-problems,60,1,2
1217127,1525968851,Firefox ridiculous lagging from today's update?,"<p>Is anyone else out there experience ridiculous lag times because of the update to 60.0?
Everything is loading slow for me, including but not limited to: Google Docs, Google Maps, Facebook etc.
</p>",firefox-600;desktop;fix-problems;windows-7;needsinfo;bug1460636;,firefox,fix-problems,60,1,2
1217128,1525969491,Are there any other ways to get help?,"<p>Hello,
I started a thread three months ago, and a solution still hasn't been found. I just stopped receiving replies to my questions. Is there any other way to get help?
Thanks!
<a href=""https://support.mozilla.org/en-US/questions/1206944?utm_campaign=questions-reply&amp;utm_medium=email&amp;utm_source=notification"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1206944?utm_campaign=questions-reply&amp;utm_medium=email&amp;utm_source=notification</a>
</p>",other;firefox-590;desktop;windows-10;,firefox,other,60,1,2
1217130,1525969641,Firefox Not Responding after v60 update. v59.0.3 was fine,"<p>After FFv60 update. It goes not responding briefly whenever I open a webpage and/or navigating through content heavy webpages.
v59.0.3 doesn't have this issue.
</p><p>Turning off Hardware Acceleration doesn't help.
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,2
1217131,1525969649,Huge memory useage while palying YouTube videos,"<p>Hi,
When i play more then 5min some YouTube video it takes 1Gb+ of RAM and absolutely lagging whole browser which is unusable. 
</p><p>My add-ons : Ublock and NoScript
</p><p>CPU: Core i7 920
GPU: Radeon rx 480
Firefox version 60.0 (64-bit)
</p><p>I will be grateful for any advice.
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,2
1217132,1525969676,How do I get the bigger new tab top site thumbnails back,"<p>Running the newest firefox (60). With the new update the new tabs page has all my top sites, but the icons are way too tiny now compared to how big they used to be. I've tried setting browser.newtabpage.activity-stream.enabled to false, but it does nothing.
</p>",firefox-600;customize;desktop;windows-7;,firefox,customize,60,1,2
1217133,1525970127,firefox 60.0 installation,"<p>Just installed Firefox 60.0. Any reason why the installation process didn't uninstall my previous version during this process? I've found multiple occurrences of two versions on my computer. No big deal, I guess, because Revo Unistaller Pro was able to wipe out the previous version just fine. Just an inconvenience that could have been avoided had the Mozilla programming team set it up correctly. Now multiply that issue by the millions of users of this product! Nice!!
</p>",download-and-install_1;firefox-600;desktop;windows-10;needsinfo;,firefox,download-and-install,60,1,2
1217134,1525969820,Firefox crashes,"<p>I'm running Firefox 59.0.2 64bit on Ubuntu 14.04.5 LTS.
</p><p>When dragging tabs to change the order it crashes firefox without warning. Restarting firefox allows me to fully restore the session without an noticeable problems.
</p><p>Perhaps of note: I also run Thunderbird 52.7.0. I have exactly the same problem when trying to drag messages in to a folder. Perhaps this is related, perhaps not. I *think* it began happening around the same time (actually some months ago but I haven't been using the system much for a while so I have put up wit the problems) - which I think was when I upgraded thunderbird to this version (I'm sorry I can't be more specific. Nor do I know what version I upgraded from/. I have however tried a full uninstall of both applications and reinstalled the latest versions, with no improvement. I cannot discern any other changes or installations that may have caused this.)
</p><p>Apologies if there are other questions/bugs relating to this - I had a search but found nothing.
</p><p>Thanks,
</p><p>Lee
</p>",firefox-590;desktop;fix-problems;linux;,firefox,fix-problems,60,1,2
1217135,1525969843,Firefox always open Nightly version even when I try to open normal version.,"<p>I have 3 versions of Firefox installed (Normal, Developer and Nightly), but I'm having trouble executing them correctly. The Developer version opens and loads the correct profile, just like the Nigthly version, but when I try to open normal Firefox, it opens the Nigthly version (and its profile). I have already checked the target of the shortcut and it is pointing correctly to the normal version, just as I created a dedicated profile for Nightly. What's wrong?
</p>",desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,2
1217136,1525969917,Extremely high RAM usage,"<p>Hello everyone.
</p><p>I have an Alienware 15R3 with 16GB of RAM + Windows 10 ( with lastest updates). Since the last Firefox update to version 59.0.3, every time I play a video from Youtube or any other video platforms, it consumes up to 6.5GB of RAM, no matter if video is 4K, 1080p or 144p. Also, fullscreen mode is unaccesable and trying to close the tab takes  to long. In case you wonder, this occurs with only one tab open, the one used to play the video, no more programs, no more tabs or downloads, nor extensions added neither.
</p><p>I've test the same videos and platforms in Edge without problems and no high ram usage (~800MB). ¿Is there a solution for this?
</p>",firefox-5903;firefox-590;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,2
1217137,1525971181,"Restoring data from a very, very broken Sessionstore.js","<p>I've formated my HDD and tried to restore my Firefox profile from a MozBackup file. It was broken. Then I tried converting to a zip file and extracting the contents. Broken again. Then I repaired the zip file and got everything back, except from what matters the most: my 150 tabs session (and my Tab Session Manager data as well). I don't have anything at the session-backups folder. My only chance is somehow fixing manually any percentage of my 7500 lines sessionstore.js, cause the Session History Scrounger won't work. Is there anything that can be done?
Thanks in advance
</p>",download-and-install_1;desktop;,firefox,bookmarks,60,1,2
1217138,1525971375,"Is there a way to get the old ""New Tab"" page back? Disabling Activity Stream doesn't help anymore.","<p>I've just got the latest Firefox version (60.0) and I don't like the way New Tab page looks. So I'd like to get the old New Tab page back. In previous versions this could be done by disabling Activity Stream. In this version disabling it doesn't seem to work anymore.
</p><p>For reference, I've attached a screenshot of the old New Tab page.
</p>",tabs;firefox-590;desktop;mac-os;,firefox,tabs,60,1,2
1217143,1525973031,Can I list my mutual funds under BUSINESS section,"<p>Perhaps it's just that I don't know how to personalize FIREFOX but . . . . 
I'd like to enter my mutual funds and see the current share price. A link to to a fund rating website, like Morningstar would be nice.
</p>",other;firefox-590;desktop;mac-os;,firefox,other,60,1,2
1217145,1525973747,"trying to download a pdf version of my bank statment like I always do, hit the download pdf and another tab tries to open and then closes immediatly.","<p>I've always gone through my bank statement as a PDF.  This time I click the link to download as PDF and it tries to open another tab and then closes immediately, not doing anything.  I then tried to view as a PDF and the exact same thing happens so I can't even view it.  Any help would be greatly appreciated!
</p>",firefox-600;customize;desktop;windows-10;,firefox,customize,60,1,2
1217146,1525973828,New Tab Page Completely Blank - FF 60,"<p>Firefox just updated to 60, and now all new tabs are completely blank. Top sites, etc, .. nothing shows up. I can't find any settings for it.
</p><p>Thanks for any help.
</p>",tabs;firefox-600;desktop;windows-10;bug1460963;,firefox,tabs,60,1,2
1217147,1525975198,Access is denied when trying to access application data?,"<p>I restored the file settings to ""show hidden folders"" but it says ""access denied"" when trying to look at application data.  More specifically Firefox browser.
</p>",privacy-and-security_1;desktop;,firefox,privacy-and-security,60,1,2
1217149,1525974841,Flower T used to open a new Tab where I can start typing into the URL field. But no longer...what happened?! :-),"<p>Flower T used to open a new Tab where I can start typing into the URL field. But no longer...what happened?! :-)
</p>",other;firefox-590;desktop;mac-os;,firefox,other,60,1,2
1217150,1525975052,"Firefox fails to start with any version newer than 57.04, Dozens of my users are affected.","<p>Hi There,
</p><p>We have an issue with any version of Firefox after 57.04. It affects a few dozen of our users. It appears to be specific to our environment, but we need help tracking the source of the issue. The issue in on Windows 10 and Windows 2016 operating systems.
</p><p>Firefox appears to update successfully, but when we attempt to run it the process appears in task manager using 2.5mb of ram. Nothing else happens. No visible errors, and no windows open. After killing the process we can run the 57.04 installer to revert, which results in a perfectly functional Firefox.
</p><p>The issue seems to be specific to our environment, but not specific to hardware platform.
</p><p>We have tried many things:
-Various installers and update paths/methods
-Safe Mode
-Removing addons prior to upgrade
-Clean uninstall/install (including deleting firefox profiles)
-Disable and uninstalled AV softwares.
-Disabled Group Policy Objects.
</p><p>Please let us know what troubleshooting steps we can take to locate the source of the problem.
</p><p>Any help is appreciated!
</p>",firefox-5704;firefox-570;desktop;fix-problems;windows-10;escalate;developer;,firefox,fix-problems,60,1,2
1217152,1525975388,Can I persist cache for a particular application so it does not get pushed out,"<p>I have an application I don’t use frequently enough to keep its cache from being pushed out and it takes a long time to load when not cached.  Can I persist this content in cache so it does not get pushed out?
</p>",customize;desktop;,firefox,customize,60,1,2
1217153,1525975666,add Firefox to startup file,"<p>want to remove Microsoft edge from startup file and add Firefox
</p>",customize;desktop;,firefox,customize,60,1,2
1217158,1525979973,I get a 404 error message when trying to access My Account in Craigslist when using Firefox but not if I use Google Chrome,"<p>As stated above, I get a 404 error message when I try to access the ""My Account"" section after logging in to Craigslist with my Firefox. When I log in to Craigslist through Google Chrome, I can access the ""My Account"" section. I have changed nothing in the Firefox options list. I do have Firefox set to automatically update. I do not know when this problem first started as it has been a few months since I last accessed My Account on Craigslist.
</p>",desktop;fix-problems;escalate;needsinfo;,firefox,fix-problems,60,1,2
1217159,1525980607,I was told 1st to uninstall a second running Firefox. Now I am getting error prompts to download a fresh copy. Will I be reinstalling a 2nd firefox causing same,"<p>was told to delete a second running Firefox (""may be slowing down your computer""). Now a week later I am getting program 'too old to update' and to 'download a fresh program', which I assume will take me back to having 2 running at once? What do I do, if anything?
</p>",download-and-install_1;firefox-590;desktop;windows-10;,firefox,download-and-install,60,1,2
1217160,1525980709,"I recently had to re-load Firefox, now how do I turn off the Firefox privacy tab that comes up every time I open Firefox?","<p>I had to relaid all my software and when I re-loaded Firefox I get a second tab that displays the privacy statement. How do I turn this off?
</p>",download-and-install_1;firefox-600;desktop;windows-10;,firefox,download-and-install,60,1,2
1217161,1525981979,"After an IOS upgrade, my Firefox closes down when I move from mail to internet and back again.  Where is this setting, and how can I fix it permanently?","<p>It takes SO long to track down and reset my iMac after Apple or Firefox do upgrades in the night, causing time loss and frustration.
</p><p>Situation:  Email with a hyperlink takes me to the internet, but when I close that window, the webpage disappears and the screen returns to start-up position.  I then have to get the bottom Mail icon to pop up, select it, reopen it, and find where I was in order to resume reading.  This is stupid, cumbersome and unacceptable.  I want the Mail screen to stay behind the webpage and reappear when I leave the internet.  I thought this was a Safari problem, and I dumped Safari for Firefox to solve it.  Now the problem is back.
</p><p>Situation:  The menu at the very top of the screen has now become a hidden, drop-down bar.  I want it permanently there.  How?
</p><p>Thanks for your help.  I'm under a deadline and am hobbled by all of these post-upgrade changes that I didn't authorize.
</p>",firefox-600;customize;desktop;mac-os;,firefox,customize,60,1,2
1217164,1525982200,i have no menu button. How do I access options so that I can adjust my sync settings?,"<p>How do I access options so that I can adjust my sync settings?  I have Windows 10.
</p>",other;desktop;,firefox,other,60,1,2
1217166,1525982993,Security device not present after closing and re-opening Firefox,"<p>Hello:
</p><p>I'm running RedHat 7.4 and FF 59.0.3
</p><p>I went to Preferences -&gt; Privacy and Security -&gt; Security Devices -&gt; Load 
</p><p>I gave the module a name of Coolkey Module and the path to the following file:  /usr/lib64/pkcs11/<a href=""http://libcoolkeypk11.so"" rel=""nofollow"">libcoolkeypk11.so</a>
</p><p>After confirming, when I click on the node for the smart card in the Coolkey Module tree, the Status field says ""Ready""
</p><p>On subsequent openings of Firefox, the Status field says ""Not Present"".
</p><p>How do I make it so the adde Security Device persists through opening and closings of Firefox?
</p><p>Thanks!
</p>",privacy-and-security_1;firefox-5903;firefox-590;desktop;linux;escalate;needsinfo;,firefox,privacy-and-security,60,1,2
1217168,1525984645,Web pages not rendering correctly,"<p>I've noted more and more lately that FF does not display pages correctly. Here is another one I just ran up on:  
</p><p><a href=""http://how2recycle.info/"" rel=""nofollow"">http://how2recycle.info/</a>
</p><p>Attached are screen shots of FF 59.0.2 [64 bit]  and on Chrome Version 66.0.3359.139 (Official Build) (64-bit) running the OS Ubuntu 14.04.
</p><p>Chrome appears to be rendered as intended, but the problems with FF are obvious. As far as I know, this is a browser related issue. What's going on here?
</p>",websites;firefox-590;desktop;firefox-5902;linux;,firefox,websites,60,1,2
1217169,1525984889,FF fails to load a page *consistently*,"<p>Can any of you guys diagnose this problem I (and several others) have accessing the site <a href=""https://online-go.com?"" rel=""nofollow"">https://online-go.com?</a>
</p><p>My symptoms:
- some pages on the site load all right, others don't
- all pages on that site load all right in the first tab, but none on another &lt;- this is a major drag for me. For example, I like to watch others play while I wait for a suitable opponent to show up. To achieve that I need to keep several open tabs.
- I have no trouble viewing several tabs with M$Edge, but would prefer to use the familiar FF :-(
- I tried clearing the cache - no effect :-(
- FF just updated itself an hour ago - no effect :-(
</p><p>Other users complaints as well as attempts to diagnose the problem can be seen at <a href=""https://forums.online-go.com/t/firefox-site-loading-without-data/16803/23:"" rel=""nofollow"">https://forums.online-go.com/t/firefox-site-loading-without-data/16803/23:</a>
- a local (to OGS) developer tinkered with it and got the error message ""1453204 - Cannot connect to websocket: 425 error code""
- Chrome users didn't report any problems on that site.
- another users suspected this: <a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=1429859"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=1429859</a>
</p><p>This is what the failing tab looks like in tools -&gt; web developer -&gt; browser console:
</p>
<h2 id=""w_"">=</h2>
<pre>The connection to wss://<a href=""http://online-go.com/socket.io/?EIO=3&amp;transport=websocket"" rel=""nofollow"">online-go.com/socket.io/?EIO=3&amp;transport=websocket</a> was interrupted while the page was loading.  socket.io.min.js:2:13921
</pre>
<p>Firefox can’t establish a connection to the server at wss://<a href=""http://online-go.com/socket.io/?EIO=3&amp;transport=websocket"" rel=""nofollow"">online-go.com/socket.io/?EIO=3&amp;transport=websocket</a>.  socket.io.min.js:2:13921
Cross-Origin Request Blocked: The Same Origin Policy disallows reading the remote resource at <a href=""https://location.services.mozilla.com/v1/country?key=fa6d7fc9-e091-4be1-b6c1-5ada5815ae9d"" rel=""nofollow"">https://location.services.mozilla.com/v1/country?key=fa6d7fc9-e091-4be1-b6c1-5ada5815ae9d</a>. (Reason: missing token ‘x-csrftoken’ in CORS header ‘Access-Control-Allow-Headers’ from CORS preflight channel). (unknown)
Error: Error retrieving geoip data  common-min.4d86858ec129.js:10:26804
Firefox can’t establish a connection to the server at wss://<a href=""http://online-go.com/socket.io/?EIO=3&amp;transport=websocket"" rel=""nofollow"">online-go.com/socket.io/?EIO=3&amp;transport=websocket</a>.  socket.io.min.js:2:13921
The connection to wss://<a href=""http://online-go.com/socket.io/?EIO=3&amp;transport=websocket"" rel=""nofollow"">online-go.com/socket.io/?EIO=3&amp;transport=websocket</a> was interrupted while the page was loading.
</p>
<h1 id=""w__2"">==</h1>
<p>This is what the functioning tab produces:
</p>
<h1 id=""w__3"">=</h1>
<p>Updating challenges with: &lt;unavailable&gt;  raven.min.js:2:1243
list update...  raven.min.js:2:1243
Updating challenges with: &lt;unavailable&gt;  raven.min.js:2:1243
list update...  raven.min.js:2:1243
Firefox can’t establish a connection to the server at wss://<a href=""http://online-go.com/socket.io/?EIO=3&amp;transport=websocket"" rel=""nofollow"">online-go.com/socket.io/?EIO=3&amp;transport=websocket</a>.  socket.io.min.js:2:13921
Updating challenges with: &lt;unavailable&gt;  raven.min.js:2:1243
list update...  raven.min.js:2:1243
Updating challenges with: &lt;unavailable&gt;
</p><p>I'm open to suggestions for more tests, but I am an internet dummy, so I need precise instructions.
</p><p>Cheers,
</p><p>Jyrki
</p>",firefox-600;desktop;fix-problems;windows-10;certificates;escalate;,firefox,fix-problems,60,1,2
1217170,1525985096,slowness,"<p>well, another update and things are screwy again!  great job guys. is there anyway to NOT have updates install??.....so today i wanted to open my email in one tab and a website in another.....things just spun and did nothing. so at the same time, i opened chrome and did the same thing......i got finished, closed out chrome and FF was still spinning waiting to load......are you kidding me???????
</p>","",firefox,fix-problems,60,1,2
1217171,1525985236,slowness,"<p>duplicate
</p>",firefox-600;desktop;fix-problems;windows-7;,firefox,fix-problems,60,1,2
1217174,1525985853,A message appeared asking to make Chrome my default - I clicked X to ignore this message - then my Firefox browser and all links disappeared - HELP!,"<p>As in this question; also cannot open any links present in word-processed text. Can I get the links back? I do not want to re-install Firefox and this happens again.
</p>",desktop;escalate;windows-10;download-and-install;,firefox,other,60,1,2
1217175,1525986322,Facebook extremely slow on Firefox after latest update,"<p>Just noticed this today, and it seems to be only happening on the Facebook home page.  I'll be trying to send a message to someone in the mini messenger pop-up on the bottom, and everything just goes SUPER SLOW.  I'll type out a whole paragraph and the message is still being typed out letter by letter by the time I'm already finished typing.  I can't switch tabs while this is happening, otherwise the whole message disappears and the page reloads.  I also checked Task Manager (Windows 10 64-bit) and the Firefox process has 6 processes running, all at 10% CPU usage, and over 2GB of memory dedicated to it.  Once I change tabs away from FB, the CPU usage drops dramatically to less than 5% total
</p>",firefox-600;desktop;fix-problems;windows-10;needsinfo;bug1460636;,firefox,fix-problems,60,1,2
1217177,1525986769,"Following installation of Windows 10 v.1803, Firefox installed its latest version but opens only a blank screen, what to do to fix ?","<p>I have deleted and uninstalled Firefox then reinstalled it, but it still doesn't work.
Looks like it's incompatible with Windows 10 v. 1803.
</p>",download-and-install_1;desktop;,firefox,download-and-install,60,1,2
1217178,1525987193,Tab movement control,"<p>Hi,
</p><p>Before upgrading to Quantum there was an add on called Move Tabs. With this rewrite it doesn't work and wasn't built into Quantum. I really need to have this functionality (basically with two keys, that you selected in setup, you  could move the selected tab to the far right or far left.
</p><p>Can this be added to Quantum or will some brave soul write a new add on?
</p><p>To me it is very disappointing that Firefox gets upgraded and things like this are lost. Also Quantum with the latest upgrade is slower that the previous version at least for me.
</p><p>Thanks
</p>",tabs;firefox-590;desktop;windows-7;,firefox,tabs,60,1,2
1217181,1525988459,No sound from Firefox 50.1.0 or now 57.0.4 with Mac OS X 10.10.4,"<p>-- I am now getting NO AUDIO from Firefox on my iMac running OS X 10.10.4 Yosemite.
-- Audio is fine on Safari and on computer alerts, etc.
-- I was running Firefox 50.1.0 when audio stopped. I have now upgraded to 57.0.4 and still no audio.
-- I have tried to follow directions on the Mozilla site such as 'Clear Cache.' 'Check Some Firefox Settings,' 'Update Your Plug-ins,"" and 'HTML5 Audio and Video' but have not had any result. I also found the directions hard to follow.
</p>",firefox-5704;firefox-570;desktop;fix-problems;mac-os-x-1010;noaudio;,firefox,fix-problems,60,1,2
1217182,1525988684,How do I stop a second set of bookmarks from appearing on my browser,"<p>I start off the morning with my bookmarks and all is fine.  Then, I notice that a new set of bookmarks has been added to the right of another set of bookmarks (I say it this way because neither set of bookmarks is the set I started out with and want to use).  I have found the only way to deal with this is to restore an earlier set of bookmarks.  However, before the end of the day, I get the another new set of bookmarks to the right of the bookmarks I thought I was using.  This is both annoying and troubling.  If I can see this problem happening, day-after-day-after-day, what other things are going on that I am not seeing?  More importantly, why can I not get an answer to this issue?
</p>",bookmarks;firefox-590;desktop;windows-10;,firefox,bookmarks,60,1,2
1217183,1525989581,How to stop items rotating through the menu bar?,"<p>Before I could place a bookmark on the menu bar and it would stay there, now all the items in my bookmarks section rotate through the menu bar.
</p>",firefox-600;desktop;tips;windows-7;bookmarks;toolbarissue;,firefox,tips,60,1,2
1217187,1525991632,"I need to close options and reopen to see any new cookies, can this be fixed?","<p>I used to keep an options tab open that I could go to and delete all or some of the cookies that would build up as I opened new tabs.  In (60.0) I need to close and reopen option every time I open a new tab or visit a new page to see any new cookies - it's tedious.  So is having to go through three clicks to 'clear all'  (clear all + yes, clear all + save changes).
Thank you for any help...
</p>",firefox-600;cookies;desktop;windows-7;,firefox,cookies,60,1,2
1217188,1525993083,"Some of my unrelated bookmark symbols have the same symbol ,why.","<p>I now have Firefox 60.0 and noticed that some of the bookmark site symbols , that are unrelated, now have a globe identifying symbol. This makes it hard to pick a see the type of bookmark I am looking for. All my you tube bookmarks have to red with the white right facing triangle  and all my real estate bookmarks have a red circle with a white upward pointing arrow. This is now not the case. It seems to be a random thing that the identifying symbol is , in some case replaced with a globe with grid line. Is this a Firefox bug . 
Thanks for your assistance.
</p>",bookmarks;desktop;firefox-600;windows-7;favicon;,firefox,bookmarks,60,1,2
1217192,1525996582,Spell checking does not work in Firefox Developer Edition. How can I fix this?,"<p>When I am entering text into a text box (for example a textarea html tag) with Firefox Developer Edition 61.0b2 (64-bit), and many previous versions, every single word is underlined as red. When I right click and select the language, US English is the only option. To begin to debug this I started firefox in safe mode from the command line. The first time I place my cursor in a text box, the following appears in my terminal:
</p><p>error: file:///usr/lib/firefox-developer-edition/dictionaries/en_US.aff: cannot open
</p><p>error: file:///usr/lib/firefox-developer-edition/dictionaries/en_US.dic: cannot open
</p><p>error: file:///usr/lib/firefox-developer-edition/dictionaries/en_US.aff: cannot open
</p><p><br>
This seems like something one might expect to see considering the the spell checking problem. However, if I run: ""ls -l /usr/lib/firefox-developer-edition/dictionaries/"" on my system I get the following:
</p><p>-rwxrwxrwx 1 root root   3090 May  9 23:34 en_US.aff
</p><p>-rwxrwxrwx 1 root root 545233 May  9 23:34 en_US.dic
</p><p><br>
So the dictionary files are definitely there. Furthermore I have opened them to make sure they are populated with the words from the English language.
</p><p>To remedy the issue I have tried ""resetting"" firefox so that I have a new profile, but this did nothing. Interestingly enough, when I run the non-developer edition of firefox, the spell checking works as expected.
</p><p>How can I go about fixing this issue?
</p>",firefox-610;other;beta;desktop;linux;escalate;spellchecker;,firefox,other,60,1,2
1217193,1525996857,"""can i use the old new tab page? the new one in quantum is awful."" [Number 2]","<p>The previous solution of changing browser.newtabpage.activity-stream... no longer works.
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,2
1217195,1525998290,what would cause Videos on twitch tv to keeps restarting/repeaing very few seconds?,"<p>When I am watching a live stream on twitch the stream keeps stopping and repeat the lat few seconds of the stream. This issue happens every few seconds so it makes watching the stream difficult. This is the stream I am watching the has this issue right now. I switched to Edge and did not have this issue. <a href=""https://www.twitch.tv/mattypocket"" rel=""nofollow"">https://www.twitch.tv/mattypocket</a>, What do I do to fix this issue.
</p>",firefox-600;desktop;windows-10;,firefox,other,60,1,2
1217196,1525999434,Exported bookmarks from Firefox to IE left me with several duplicated files.  Isn't there a way to sync without duplicates?,"<p>I'm trying to survive the downfall of X-Marks. For years I have used  X-Marks with Firefox but then every few days I would sync IE to FF so that it changed my favorites to the same as FF. Smooth, easy. I could bounce back and forth between browsers.  I have tried searching for a new solution now there is no X-Marks. All I could find were ways to sync to other devices.  Or export FF favorites to a file, then import that into IE. I did that but now I have tons of duplicated bookmarks in IE.  Is there really no way to sync FF to IE?
</p>",bookmarks;desktop;,firefox,bookmarks,60,1,2
1217197,1526001086,I deleted my history by mistake. Can it be recovered?,"<p>I wanted to delete my cookies because Discover(card) said that might fix a problem with their logins.
</p><p>I went to options/.../cookies and then found a page [which I cannot now find] that purported to list all my cookies and had a button labeled ""remove all"". I clicked it. I then found that all my history, except saved logins and I guess  site data, had been deleted.
</p><p>Options/.../cookies now tells me that ""Your stored cookies, site data and cache are currently using 41.6 MB of disk space.""
</p><p>I have only 1 profile: C:\Users\ral\Application Data\Mozilla\Firefox\Profiles\uzq1udcz.default\
</p><p>Is there any way to recover my lost data?
</p><p>Thank you.
</p>",firefox-600;other;desktop;windows-81;,firefox,other,60,1,2
1217198,1526002149,How can I get rid of the bold writing in the search bar?,"<p>Because of the new update the writing/font in the little search bar by the long one is bold.  Is there a way to fix it?
</p>",firefox-600;other;desktop;windows-10;needsinfo;,firefox,other,60,1,2
1217200,1526003372,My masterpassword (unchanged) no longer is working.  Why?,"<p>Had to have my computer serviced when i got it back today my master password was not working.  How do I resolve this?  Preferably without losing all my saved passwords.
</p>",firefox-600;desktop;privacy-and-security_1;windows-10;masterpassword;escalate;,firefox,privacy-and-security,60,1,2
1217201,1526003449,microsoft outlook issues,"<p>when I try to open a link on my emails I cant and receive a Microsoft Outlook Box with the following:
""your organisations policies are preventing us from completing this action for you. For more.....""
</p><p>My internet provider cant help and suggested that I change browser...
</p>",firefox-5903;other;firefox-590;desktop;windows-10;,firefox,other,60,1,2
1217206,1526009364,There is an built in adblocker on Firefox Focus why not the normal Firefox?,"<p>Why doesn't the normal Firefox have this for PC and mobile?
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,2
1217207,1526009674,Is it available to restore a disconnected device?,"<p>Dear support team,
</p><p>My system crashed and I installed a new one.
I've -accidentally- disconnected a device as (duplicated), now I need to restore the Tabs opened on that device, is there any way to restore the opened tabs on that device to re-open on the new system. 
</p><p>Thanks.
</p>",firefox-590;desktop;sync;linux;,firefox,sync,60,1,2
1217208,1526011739,Firefox about protocol broken since v59?,"<p>Ever since Firefox v59 (or was it v58) with the Quantum engine, the 'about:' protocol stopped working. In earlier versions, 'about:' would give information about the version of Firefox, version number, build number, etc. Now it just says ""Hmm. That address doesn’t look right."" Will this ever be fixed or is it gone forever?
</p>",firefox-600;desktop;fix-problems;mac-os;,firefox,fix-problems,60,1,2
1217209,1526013814,When I export my bookmarks the .json file on desktop is being marked with an exclamation mark,"<p>I am on Windows7 and FF ESR.  When I backup bookmarks a .json file is created on destop. The icon is displaying an red circle with an exclamation mark in the middle. What does this mean. 
</p><p>I am also wanting to move from ESR to vanilla firefox and I am worried I will lose my bookmarks. should I post a different question for the instructions etc of changing from ESR?
</p>",download-and-install_1;firefox-520;desktop;windows-7;,firefox,download-and-install,60,1,2
1217211,1526015685,how to open document with DO file extension,"<p>Opening files with .DO in firefox
</p>",other;firefox-590;desktop;windows-81;,firefox,other,60,1,2
